Merge_scenario, Total_Files, Files_Edited_By_One_Dev, Files_That_Remained_The_Same, Files_Added_By_Ove_Dev, Files_Merged, Files_With_Conflicts, ModifierList, ModifierListDS, ModifierListCL, ModifierListIFP, DefaultValueAnnotation, DefaultValueAnnotationDS, DefaultValueAnnotationCL, DefaultValueAnnotationIFP, ImplementList, ImplementListDS, ImplementListCL, ImplementListIFP, EditSameMC, EditSameMCDS, EditSameMCCL, EditSameMCIFP, AddSameFd, AddSameFdDS, AddSameFdCL, AddSameFdIFP, EditSameFd, EditSameFdDS, EditSameFdCL, EditSameFdIFP, SameSignatureCM, SameSignatureCMDS, SameSignatureCMCL, SameSignatureCMIFP, ExtendsList, ExtendsListDS, ExtendsListCL, ExtendsListIFP, NOPATTERN, smallMethod, smallMethodDS, renamedMethod, renamedMethodDS, copiedMethod, copiedMethodDS, copiedFile, copiedFileDS, noPattern, noPatternDS, PossibleRenamings
rev_a0ccc-a6c00, 5827, 305, 5462, 56, 60, 60, 49, 1, 0, 0, 0, 0, 0, 0, 9, 4, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0, 45, 2, 0, 0, 561, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0
rev_88e3d-90f32, 5821, 215, 5559, 29, 47, 40, 29, 1, 0, 0, 0, 0, 0, 0, 14, 11, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 11, 11, 0, 0, 5, 5, 0, 0, 34, 0, 0, 0, 459, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
rev_4b071-67656, 5752, 365, 5333, 41, 54, 49, 45, 2, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 9, 9, 0, 0, 40, 2, 0, 0, 692, 2, 2, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_10f80-bbaf4, 5783, 345, 5392, 41, 46, 44, 29, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 6, 6, 0, 0, 25, 1, 0, 0, 400, 2, 2, 0, 0, 0, 0, 4, 4, 0, 0, 0
rev_53f6b-ed561, 5785, 197, 5549, 36, 39, 38, 29, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 4, 0, 0, 26, 0, 0, 0, 396, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0
rev_9d47e-f5f73, 5787, 162, 5595, 28, 30, 29, 28, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 191, 0, 0, 0, 1, 1, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0, 25, 1, 0, 0, 302, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0
rev_573c8-dc67b, 5619, 263, 5309, 33, 47, 37, 24, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 12, 3, 0, 0, 596, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_33b33-b7821, 5304, 222, 5057, 23, 25, 25, 23, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 22, 2, 0, 0, 233, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0
rev_42049-792a5, 5536, 183, 5314, 33, 39, 35, 37, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 6, 6, 0, 0, 31, 1, 0, 0, 433, 2, 2, 0, 0, 0, 0, 4, 4, 0, 0, 0
rev_33668-f4a14, 5547, 163, 5331, 47, 53, 53, 22, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 4, 0, 0, 19, 1, 0, 0, 500, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0
rev_11492-cdd13, 5544, 276, 5213, 48, 55, 53, 46, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 5, 5, 0, 0, 44, 0, 0, 0, 454, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
rev_71f84-49bef, 5509, 202, 5256, 28, 51, 46, 33, 0, 0, 0, 0, 0, 0, 0, 31, 18, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 17, 17, 0, 0, 3, 3, 0, 0, 40, 0, 0, 0, 665, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
rev_b0969-3bda7, 5490, 132, 5348, 9, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 8, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
rev_b282a-8f2dc, 5497, 127, 5351, 18, 19, 19, 14, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 11, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
rev_dae97-a138f, 5288, 844, 4294, 127, 150, 137, 96, 4, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 0, 0, 72, 0, 0, 0, 1892, 0, 0, 0, 0, 0, 0, 18, 18, 0, 0, 0
rev_b1f6d-39a20, 5281, 304, 4954, 10, 23, 19, 12, 0, 0, 0, 0, 0, 0, 0, 12, 9, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 4, 4, 0, 0, 17, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0
rev_1f2c4-59d9f, 5278, 349, 4887, 27, 42, 33, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 7, 7, 0, 0, 18, 0, 0, 0, 548, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_61e94-59d9f, 5294, 349, 4890, 46, 55, 52, 29, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 9, 9, 0, 0, 26, 0, 0, 0, 669, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0
rev_6f002-37bdb, 5270, 884, 4284, 93, 102, 97, 104, 37, 0, 0, 0, 0, 0, 0, 23, 8, 0, 0, 611, 0, 0, 0, 0, 0, 0, 0, 67, 67, 0, 0, 23, 23, 0, 0, 84, 30, 0, 0, 1716, 6, 6, 0, 0, 0, 0, 17, 17, 0, 0, 0
rev_5aaeb-e9735, 5232, 708, 4508, 4, 16, 11, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_b2e63-5a0c4, 5240, 309, 4881, 26, 50, 44, 33, 0, 0, 0, 0, 0, 0, 0, 24, 18, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 44, 0, 0, 0, 639, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 0
rev_78d7e-b3f1a, 5229, 37, 5183, 8, 9, 8, 18, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_55f99-84b24, 5234, 245, 4942, 34, 47, 36, 30, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 0, 0, 22, 0, 0, 0, 758, 5, 5, 0, 0, 0, 0, 15, 15, 0, 0, 0
rev_5d4db-10389, 5221, 84, 5120, 16, 17, 16, 15, 8, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 9, 9, 0, 0, 8, 3, 0, 0, 158, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0
rev_a42d9-c5e74, 5231, 317, 4874, 34, 40, 36, 25, 8, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 19, 19, 0, 0, 9, 9, 0, 0, 13, 3, 0, 0, 506, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0
rev_25b9b-33fd2, 5232, 156, 4996, 19, 80, 71, 14, 0, 0, 0, 0, 0, 0, 0, 15, 10, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 7, 7, 0, 0, 16, 0, 0, 0, 885, 3, 3, 0, 0, 0, 0, 4, 4, 0, 0, 0
rev_471cd-33fd2, 5236, 252, 4955, 25, 29, 25, 18, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 11, 0, 0, 0, 374, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_00f8d-85248, 5227, 287, 4838, 91, 102, 95, 31, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 1235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_0c7eb-55784, 5227, 138, 5078, 10, 11, 11, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 6, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
rev_ed094-a536b, 5233, 267, 4845, 95, 121, 114, 38, 0, 0, 0, 0, 0, 0, 0, 28, 13, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 35, 0, 0, 0, 1437, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
rev_dc2ee-8128f, 5290, 124, 5114, 46, 52, 47, 30, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 23, 0, 0, 0, 700, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_e0b1e-80be0, 5292, 199, 5055, 36, 38, 38, 30, 0, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 23, 0, 0, 0, 563, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0
rev_43eae-14e58, 5244, 409, 4808, 18, 27, 19, 10, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 6, 0, 0, 0, 464, 1, 1, 0, 0, 0, 0, 5, 5, 0, 0, 0
rev_48f23-fe5a3, 5245, 647, 4505, 42, 93, 89, 34, 3, 0, 0, 0, 0, 0, 0, 40, 28, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 0, 0, 50, 0, 0, 0, 1277, 1, 1, 0, 0, 0, 0, 11, 11, 0, 0, 0
rev_76730-e28ad, 5245, 288, 4936, 17, 21, 19, 12, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 5, 5, 0, 0, 7, 2, 0, 0, 397, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
rev_c15f3-f042b, 5283, 330, 4941, 7, 12, 8, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_8b7b2-fe7d0, 5270, 1248, 3875, 139, 147, 141, 107, 4, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 32, 0, 0, 74, 0, 0, 0, 1697, 0, 0, 0, 0, 0, 0, 32, 32, 0, 0, 0
rev_d596f-23ac3, 5282, 253, 5002, 20, 27, 21, 24, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 7, 7, 0, 0, 16, 2, 0, 0, 306, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_88aa8-eb44e, 5229, 113, 5091, 24, 25, 24, 35, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 16, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 0
rev_3bb8f-528f6, 5256, 1357, 3687, 171, 212, 196, 121, 11, 0, 0, 1, 0, 0, 0, 18, 0, 0, 0, 586, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 34, 34, 0, 0, 85, 0, 0, 0, 2712, 3, 3, 0, 0, 0, 0, 31, 31, 0, 0, 0
rev_75ff5-32759, 5239, 736, 4444, 41, 59, 51, 9, 1, 0, 0, 0, 0, 0, 0, 7, 4, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 10, 0, 0, 0, 676, 2, 2, 0, 0, 0, 0, 3, 3, 0, 0, 0
rev_0865d-05138, 5242, 69, 5155, 17, 18, 17, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_0bad8-05c3d, 5208, 457, 4698, 48, 53, 48, 34, 9, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 26, 0, 0, 0, 682, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0
rev_59d4d-f857f, 5215, 318, 4851, 38, 46, 41, 31, 8, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 26, 0, 0, 0, 627, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0
rev_6ac4d-4f8ea, 5203, 37, 5162, 1, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 62, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_e19d2-fcc09, 5230, 115, 5055, 24, 60, 44, 32, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 0, 0, 16, 2, 0, 0, 761, 3, 3, 0, 0, 0, 0, 17, 17, 0, 0, 0
rev_02679-5f1ed, 5245, 324, 4898, 16, 23, 16, 19, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 9, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0
rev_7c046-a5ab4, 5248, 867, 4307, 53, 74, 67, 33, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 0, 0, 20, 0, 0, 0, 990, 1, 1, 0, 0, 0, 0, 10, 10, 0, 0, 0
rev_06629-c8839, 35, 8, 22, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 51, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
rev_889db-34f4c, 4945, 306, 4591, 38, 48, 41, 43, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 18, 18, 0, 0, 31, 3, 0, 0, 524, 0, 0, 0, 0, 0, 0, 18, 18, 0, 0, 0
